link,title,location,price,summary_description,square_meters,rent,number_of_rooms,deposit,floor_level,building_type,available_from,balcony_garden_terrace,remote service,completion,ownership,rent_to_students,equipment,media_types,heating,security,windows,elevator,parking_space,build_year,building_material,additional_information
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-w-centrum-z-duzym-tarasem-ID4oTDB,Dwupoziomowy apartament w centrum z dużym tarasem,"ul. Elizy Orzeszkowej, Reden, Reden, Dąbrowa Górnicza, śląskie",4 500 zł,"W tak dogodnej lokalizacji nie ma podobnej nieruchomości. Dwupoziomowy apartament w nowym budownictwie, który znajduje się na 3 i 4 piętrze (ostatnie piętro budynku). Jego lokalizacja w pobliżu Pałacu Kultury, zapewnia doskonały dostęp do wszystkich udogodnień miejskich oraz atrakcji.
Atrakcyjnym dodatkiem jest taras o powierzchni 45m2, na którym można się zrelaksować oglądając piękne zachody słońca (jego lokalizacja i widok jaki oferuje są wyjątkiem w DG).
Pierwotnie nie był przeznaczony na wynajem, więc nie znajdziesz w nim oszczędności. Jest w pełni wyposażony i umeblowany.   PODSUMOWANIE: *dwa poziomy *taras na dachu 45m2 w formie balkonu i w kwardacie do aranżacji (dostępne gniazdka elektryczne do podpięcia jacuzzi, grilla lub dodatkowego oświetlenia) *dwie łazienki z toaletą - na dole z 2 osobową wanną, na górze z dużym prysznicem walk-in *garaż z miejscem parkingowym w budynku *pełne wyposażenie w sprzęt i wykończenie najwyższej jakości *sprzęt AGD: suszarka, pralka, mikrofalna wielofunkcyjna, piekarnik, płyta indukcyjna, zmywarka *system ledowy przy sufitach, przy schodach, w łazienkach *ogrzewanie miejskie sterowane elektronicznie *Telewizor 75"" (dodatkowy TV w pokoju na górze 65"" - do uzgodnienia) *szafy i garderoba walk-in *powierzchnia mieszkania 87m2 *położenie w centrum miasta blisko tras wylotowych  Ten przestronny apartament o powierzchni 87 m2, z dwiema eleganckimi łazienkami, oferuje nie tylko komfort, ale i styl życia, o jakim marzysz. Dodatkowym atutem jest imponujący taras widokowy o powierzchni 45m2 na dachu budynku, który stanowi idealne miejsce do relaksu i podziwiania zachodzącego słońca nad Bazyliką. Apartament jest w pełni wyposażony w sprzęt, łącznie z nowym 75” calowym telewizorem, sprzętami kuchennymi, a nawet nowoczesną suszarką do ubrań.   Wnętrze apartamentu urzeka nowoczesnością i funkcjonalnością. Parter to przestronna, nowocześnie zabudowana kuchnia w kolorze biały mat, wyposażona w wysokiej klasy sprzęt AGD oraz dużą wyspę z podświetleniem na dotyk. Kuchnia otwiera się na elegancki salon z komfortowym narożnikiem z czarnej skóry i minimalistycznymi meblami w kolorze dębu, gdzie dominuje 75 calowy telewizor LCD na ścianie w stylu industrialnym. Łazienka na parterze to prawdziwe dzieło sztuki z designerską wanną dla 2 osób i eleganckim wykończeniem.  Na piętrze znajdują się dwie sypialnie, każda z nich z wyjściem na taras, oraz kolejna łazienka z nowoczesnym prysznicem. Sypialnie zapewniają prywatność i komfort, dzięki dużym łóżkom i zabudowanym szafom z lustrami.  Apartament oferuje również praktyczne rozwiązania, takie jak garderoba z mnóstwem miejsca na przechowywanie, a także dodatkową przestrzeń pod schodami. Drewniano-metalowe schody z podświetlanymi stopniami i designerski żyrandol nad nimi dodają wnętrzu wyjątkowego charakteru.  Bezpieczeństwo i wygoda są zapewnione dzięki miejscu parkingowemu w garażu podziemnym. To idealne rozwiązanie, szczególnie w zimowe dni.  Zapraszam do zapoznania się z tą wyjątkową ofertą, która łączy w sobie luksus, komfort i doskonałą lokalizację.   Czynsz z zaliczkami na wodę i ogrzewanie, sprzątanie pomieszczeń wspólnych i wywóz śmieci: 570 zł. Odstępne: 4 500 zł Kaucja zwrotna: 10 000 zł  Apartament dostępny od zaraz.",87 m²,570 zł/miesiąc,4,10 000 zł,3/4,apartamentowiec,,"balkon, taras",Obsługa zdalnatak,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet, telefon",miejskie,"teren zamknięty, domofon / wideofon",plastikowe,tak,garaż/miejsce parkingowe,2020,inny,"oddzielna kuchnia, dwupoziomowe"
https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-45m2-dandowka-ID4jYCq,Mieszkanie po remoncie 45m2 - Dańdówka,"Dańdówka, Sosnowiec, śląskie",1 700 zł,"Do zaoferowania mam słoneczne mieszkanie o powierzchni 45 m2 polozone na piątym pietrze w 10-cio piętrowym bloku z windą.

Przedpokój, pokój dzienny z balkonem połączony z otwarta kuchnia, sypialnia, łazienką wraz z wc. Mieszkanie częściowo umeblowane, gotowe do zamieszkania.
Blok zadbany, świeżo po termomodernizacji. Dogodna lokalizacja. Spokojna, zielona i przyjazna okolica.
Osiedle z placem zabaw dla dzieci. W najbliższym sąsiedztwie znajduje się park i basen.
W pobliżu sklepy, restauracja i komunikacja miejska
Miejsca parkingowe ogólnodostępne przed blokiem.
Oplaty: czynsz najmu 1700 zl/m-c + czynsz + media w zależności od zużycia. Kaucja w wysokosci 2500 zl.
Dostepnosc od zaraz.

Zapraszam do kontaktu.",45 m²,450 zł/miesiąc,2,2 500 zł,5/10,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,tak,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,"drzwi / okna antywłamaniowe, domofon / wideofon",plastikowe,tak,brak informacji,brak informacji,wielka płyta,"piwnica, tylko dla niepalących"
https://www.otodom.pl/pl/oferta/penthouse-na-ostatnim-pietrze-ID4mF0F,Penthouse na ostatnim piętrze,"ul. Graniczna, Brodway, Gołonóg Północny, Dąbrowa Górnicza, śląskie","13 679,21 zł","Penthouse na ostatnim piętrze z niebanalnym wnętrzem.
Przedstawiamy w ofercie nietypowe mieszkanie w nowym budownictwie w Dąbrowie Górniczej na Osiedlu Nowa Dąbrowa przy ul. Granicznej.
Unikatowy charakter tej nieruchomości podkreśla nie tylko prestiżowa lokalizacja inwestycji lecz przede wszystkim niespotykane i jedyne w swoim rodzaju wnętrze.
Projekt apartamentu to wyrafinowany przykład najnowszych trendów we współczesnym projektowaniu wygodnych a jednocześnie designerskich wnętrz wypełnionych materiałami najwyższej klasy.  Mieszkanie o powierzchni 146,20 m2, posiada przestronny taras 102 m2, z gniazdkiem elektrycznym oraz oświetleniem. Mieszkanie jest funkcjonalne, przestronne, nowoczesne, a także dobrze nasłonecznione.  Budynki wybudowane w ramach nowej inwestycji cechuje dbałość o każdy detal, a także nowoczesne wzornictwo. Obiekt wyróżnia ciekawa i niebanalna architektura. Apartamentowce wykonane z najwyższej jakości materiałów. Całość wyróżnia elegancja i prostota. Elewacja łączy detale drewnopodobne, które ocieplają wygląd Osiedla. Całość zlokalizowana na jednym, zagospodarowanym i zamkniętym terenie. Niezwykle dobrze zaprojektowane przestrzenie, pozwalające komfortowo mieszkać nawet dużym rodzinom z trójką lub czwórką dzieci.  Elegancja połączona z nowoczesnymi rozwiązaniami i szlachetnymi detalami dekoracyjnymi, sprawia, że te nowe mieszkanie prezentuje się efektownie i stylowo.  Lokalizacja Osiedle NOWA DĄBROWA położona jest w doskonałej lokalizacji Dąbrowy Górniczej. Dużą zaletą są znajdujące się w pobliżu jeziora, gdzie można aktywnie spędzić czas oraz różne ośrodki sportu i rekreacji np. dla miłośników sportów wodnych, między innymi kajakarstwo oraz żeglarstwo. Dla rodzin z dziećmi znajduje się przestronna plaża, a także mnóstwo atrakcji w postaci placów zabaw.  Poza tym Osiedle znajduje się nieopodal trasy tramwajowej, autobusowej, trasy S1 jak i trasy 86.  W najbliższej okolicy Inwestycji znajdują się: - przedszkola - szkoły - liczne sklepy - placówki zdrowotne - Urząd Miasta - CH Pogoria - Jezioro Pogoria I ,II, III, IV  Cena za mieszkanie 1.999.900,00 zł
Skład apartamentu:
 Przestronny salon z aneksem kuchennym Kuchnia: - meble zabudowane na wymiar z podświetlanymi szklanymi witrynami - funkcjonalna wyspa - piekarnik z funkcją mikrofali - okap wyspowy  - lodówka zabudowana - zmywarka zabudowana - płyta indukcyjna
 3 sypialnie
 
Pokój kąpielowy z wanną wolnostojącą i prysznicem
 
Toaleta  Wyposażenie:
- wysokiej klasy sprzęt AGD  - klimatyzacja obrazowa LG - drzwi antywłamaniowe                                                                                                                                                                                   
- okna aluminiowe, przesuwne HST
- instalacja 3-fazowa
- grzejniki podłogowe w salonie z aneksem kuchennym
- pionowe grzejniki w sypialniach
- ogrzewanie podłogowe w łazience
- indywidualna winda do apartamentu
- szafa przesuwna z lustrami w holu
- zabudowana garderoba w części sypialnianej","146,2 m²",,4,,8/8,apartamentowiec,,taras,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka","telewizja kablowa, internet",miejskie,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",plastikowe,tak,garaż/miejsce parkingowe,2022,żelbet,klimatyzacja
https://www.otodom.pl/pl/oferta/sosnowiec-zagorze-36m-po-remoncie-ID4jXNS,"sosnowiec zagórze 36m, po remoncie","Zagórze Północ, Sosnowiec, śląskie",1 400 zł,"Oferuję do wynajęcia 2-pokojowe mieszkanie usytuowane na drugim piętrze przy ulicy Kieleckiej 48. Mieszkanie po generalnym remoncie.
Składa się z kuchni wyposażonej w meble, kuchenki z piekarnikiem, lodówki, stołu krzeseł. Na ścianach nowe płytki i gładź, na podłodze płytki.
W łazience kabina prysznicowa, umywalka, WC, pralka, duży regał.
W sypialni i salonie nowe panele podłogowe, na ścianach gładź. 
W sypialni wygodne łóżko 1x2m.
Mieszkanie posiada duży balkon wychodzący na południe, na szerokość całego mieszkania,
Przedpokój z nowymi płytkami na podłodze, na ścianach gładź. Nowe drzwi wejściowe.
Klatka schodowa zamykana z domofonem.

Blok atrakcyjnie usytuowany w bardzo bliskim sąsiedztwie:
Lidl 300m
Biedronka 350m
żabka 200m
stokrotka 400m
Targ 400m
Kaufland 600m
przystanek autobusowy i tramwajowy  400m
szkoła i przedszkole 300m
kościół 500m

Cena za wynajem 1500zł plus czynsz wraz z opłatami (zaliczka na ciepłą i zimną wodę, zaliczka za ogrzewanie, wywóz śmieci). prąd i gaz płatne osobno wg zużycia.
Kaucja zwrotna 2500zł.
Umowa pisemna minimum na rok.
Mieszkanie dostępne od zaraz,
Zapraszam do oglądania.
Agnieszka.",36 m²,650 zł/miesiąc,2,2 500 zł,2/4,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,tak,"lodówka, piekarnik, kuchenka, pralka",brak informacji,miejskie,domofon / wideofon,plastikowe,nie,brak informacji,1980,brak informacji,"piwnica, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-2-pokoje-ID4kCmj,Mieszkanie do wynajęcia 2 pokoje,"Ząbkowice, Ząbkowice, Dąbrowa Górnicza, śląskie",1 650 zł,"Oferuje na wynajem mieszkanie 2-pokojowe zlokalizowane w Dąbrowie Górniczej  na dzielnicy Ząbkowice przy Aleja Zwycięstwa
MIESZKANIE WOLNE OD 10.02.2024
Oferowany lokal usytuowany jest na parterze w 3 piętrowym bloku.Na powierzchnię 41m2 składa się:* Oddzielna kuchnia* Dwa widne pokoje jeden z wyjściem na balkon* Łazienka z wc* przedpokój
* piwnicaLokal odświeżony - podwieszane sufity, na ścianach gładź, na podłogach panele. Mieszkanie jest częściowo umeblowane możliwość doposażenia.
Woda podgrzewana za pomocą piecyka gazowego, a ogrzewanie czerpane z sieci miejskiej.


Na osiedlu znajdziemy wszystko co nam potrzebne w codziennym funkcjonowaniu tj. sklepy, przychodnia , apteka, szkoła, oraz różnego rodzaju usługi. Bardzo dobrą komunikację zapewniają nam liczne przystanki autobusowe w okolicy szybki do jazd do centrum czy na strefe ekonomiczna do tucznawy.
przyłącza do internetu i tv kablowej.

Wynajem okazjonalny na dłuższy termin lub dla pracowników cena od 800 zł/os do uzgodnienia, FV

Czynsz najmu 1750zł +czynsz 290 zł opłaty do wspólnoty (ogrzewanie zaliczka 190 zł/ms , wywóz śmieci 38 zł/os +  woda+ prąd i gaz wg zużycia.
MIESZKANIE WOLNE OD 10.02.2024r.
Kaucja 2500 zł.
Zapraszam do kontaktu
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",41 m²,290 zł/miesiąc,2,2 000 zł,parter/3,blok,,balkon,Obsługa zdalnatak,do zamieszkania,prywatny,brak informacji,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,domofon / wideofon,brak informacji,nie,brak informacji,brak informacji,brak informacji,piwnica
https://www.otodom.pl/pl/oferta/zagorze-sosnowiec-luty-bez-oplat-ID4p3QM,"Zagórze, Sosnowiec. Luty bez opłat","ul. Teofila Lenartowicza, Zagórze Południe, Sosnowiec, śląskie",1 500 zł,"Dostępne od zaraz. Luty za darmo, opłaty dopiero za marzec.

Mieszkanie znajduje się na 2gim piętrze w bloku z windą. Korytarz do mieszkania oddzielony dodatkowymi drzwiami na klucz. Mieszkanie dwustronne (widok na północ i południe). Blok odnowiony.

2 pokoje, kuchnia, łazienka z wc, przedpokój+balkon i piwnica.
Mieszkanie umeblowane jak na zdjęciach.
Czynsz 1500+opłata do spółdzielni 1100+prąd. 


Mieszkanie jest gotowe do wprowadzenia i zamieszkania. Zapraszam do oględzin.","51,5 m²",1 100 zł/miesiąc,2,2 700 zł,2,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,brak informacji,plastikowe,tak,brak informacji,brak informacji,brak informacji,"piwnica, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-czeka-na-pierwszego-najemce-ID4oTwP,Nowe mieszkanie czeka na pierwszego najemcę,"ul. Michała Spisaka, Tworzeń, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie",2 400 zł,"Nowe mieszkanie czeka na pierwszego najemcę. 
Mieszkanie o pow.41m.kw. zlokalizowane jest w nowym 3-piętrowym apartamentowcu. Składa się z salonu wraz z kuchnią, sypialni, łazienki, przedpokoju oraz ogromnego tarasu widokowego o pow.48m.kw.
Ogrzewanie podłogowe zasilane z kotłowni centralnej. Wyposażenie kompleksowe wraz ze sprzętem RTV/AGD.
W pobliżu znajdują się sklepy, przystanek autobusowy, dworzec kolejowy, szkoła oraz przedszkole.
Apartamentowiec posiada zamkniętą przestrzeń parkingową z miejscem na Twoje auto. Wokół tereny zielone, Pogoria I w odległości 2km, Pogoria III - 3km.
Wynajem na zasadach ""umowy wynajmu okazjonalnego"". 
Opłaty:
Odstępne 2400zł/mies.
Media wg. zużycia.
TV/internet do uzgodnienia, mieszkanie posiada instalację światłowodową.
Zapraszam do kontaktu.
Paweł 502 48 71 48",41 m²,,2,4 000 zł,3/3,apartamentowiec,,taras,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",internet,gazowe,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",plastikowe,tak,garaż/miejsce parkingowe,2023,beton komórkowy,brak informacji
https://www.otodom.pl/pl/oferta/wynajme-2-pokojowe-mieszkanie-ID4k2It,wynajmę 2 pokojowe mieszkanie,"al. Józefa Piłsudskiego, Kasprzak, Gołonóg Południowy, Dąbrowa Górnicza, śląskie",1 600 zł,"Wynajmę 2 pokojowe mieszkanie o pow. 50 m2 w Dąbrowie Górniczej, dzielnica Gołonóg. Mieszkanie jest usytuowane na wysokim parterze 3 kondygnacyjnego budynku i składa się z 2 pokoi, oddzielnej kuchni, przedpokoju i łazienki. Ogrzewanie miejskie. Ciepła woda z junkersa. Bardzo dobra lokalizacja tuż przy przystankach autobusowym i tramwajowym. W pobliżu sklep Stokrotka i restauracja.Wyłącznie najem okazjonalny.
Kaucja 2000 złotych",50 m²,540 zł/miesiąc,2,2 000 zł,parter/3,blok,,,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"lodówka, meble, piekarnik, kuchenka, pralka","telewizja kablowa, internet",miejskie,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,cegła,"piwnica, oddzielna kuchnia, pom. użytkowe"
https://www.otodom.pl/pl/oferta/centrum-sosnowca-1-pokoj-klimatyzacja-ID4oOtS,Centrum Sosnowca 1 pokój Klimatyzacja,"al. Zwycięstwa, Centrum / Śródmieście, Sosnowiec, śląskie",1 850 zł,"LOKALIZACJA:

Mieszkanie znajduje się w Sosnowcu, ul.Aleja Zwycięstwa na czwartym piętrze w pięciopiętrowym budynku. Lokalizacja jest świetna ponieważ jest to centrum miasta co sprawia, że komunikacja z miastami ościennymi jest dobra zarówno samochodem jak i komunikacja miejską. W okolicy znajdują się:
przystanki autobusowe i tramwajowe oraz Dworzec Główny,
punkty handlowe i usługowe, Sosnowiec City Plaza,
szkoła, przedszkole, żłobek, przychodnia, plac zabaw,
Park Sielecki oraz bulwary nad Przemszą.

UKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 33m2 składa się z jednego pokoju, kuchni, łazienki z ubikacją oraz przedpokoju

STANDARD:
Mieszkanie klimatyzowane (!) przeszło remont w 2022 r. i jest w bardzo dobrym stanie. Na podłogach kafelki, nowe okna PCV. Blok po termomodernizacji klatka w bardzo dobrym stanie.

MEDIA:
-Centralne ogrzewanie
-Ciepła woda z bojlera
CZYNSZ: 450,00 zł + media (woda, prąd)

Umowa najmu okazjonalnego.",33 m²,450 zł/miesiąc,1,3 700 zł,4/5,kamienica,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"lodówka, meble, kuchenka, telewizor, pralka",brak informacji,miejskie,domofon / wideofon,drewniane,nie,brak informacji,1965,cegła,"klimatyzacja, tylko dla niepalących"
https://www.otodom.pl/pl/oferta/nowy-komfortowy-apartament-z-miejscem-parkingowym-ID4p2it,NOWY KOMFORTOWY APARTAMENT z miejscem parkingowym,"Zagórze Północ, Sosnowiec, śląskie",2 400 zł,"Wynajmę 2 pokojowe, komfortowe mieszkanie z dużym balkonem o wysokim standardzie,
pow. 45m2.  Usytuowane na 2 piętrze w nowoczesnym budynku z windą, w Sosnowcu ""APARTAMENTY PARK ZAGÓRSKI"", przy ul. R.Dmowskiego. Do mieszkania przynależne jest miejsce parkingowe.

Mieszkanie składa się z:
- salonu z aneksem kuchennym
- sypialni
- łazienki z wc
- przedpokoju
Wyposażone jest w garderobę,  kuchnię na wymiar  z nowym   sprzętem AGD w zabudowie  (płyta indukcyjna, piekarnik, okap,lodówka z zamrażalnikiem,zmywarka, pralka,TV)  oraz umeblowanym salonem (narożnik z funkcją spania) i sypialnią z dużym łożem małżeńskim oraz dużą szafą. (Cały sprzęt AGD jest nowy na gwarancji, jak również nowe jest wyposażenie mieszkania)

OPŁATY:
-najem  2.400zł
-dodatkowo płatny czynsz do Zarządcy  200 zł
-dodatkowo płatne media (woda,prąd, c.o)
-internet/tv umowa z dostawcą we wł.zakresie
Wymagana kaucja  3.000 zł

W bliskim sąsiedztwie zlokalizowane są: żłobek, przedszkole,szkoły, sklepy, przystanek autobusowy. Bliskość z drogami krajowymi A4, S1, 94,79. Apartamentowiec położony w zacisznym , kameralnym miejscu , tuż obok  Parku Zagórskiego.",45 m²,200 zł/miesiąc,2,3 000 zł,2/5,apartamentowiec,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",plastikowe,tak,garaż/miejsce parkingowe,2022,cegła,tylko dla niepalących
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-dabrowa-gornicza-ul-paryska-ID42iMi,Wynajmę Mieszkanie Dąbrowa Górnicza ul. Paryska,"Gołonóg, Gołonóg Północny, Dąbrowa Górnicza, śląskie",2 200 zł,"Do wynajęcia 2 pokojowe komfortowe mieszkanie o powierzchni 54 m2 z balkonem.

LOKALIZACJA:Mieszkanie znajduje się w Dąbrowie Górniczej w dzielnicy Centrum przy ul. Paryskiej . Doskonała lokalizacja blisko centrum handlowego Pogoria oraz parku Hallera , dworca PKP, PKS, Szkoły podstawowej, przychodni.

UKŁAD MIESZKANIA :
W mieszkaniu znajdują się 1 sypialnie, pokój dzienny, przestronna kuchnia oraz łazienka połączona z WC.  

Ogrzewanie centralnie z sieci miejskiej. 

KOSZTY:Cena najmu : 2200 zł  (w cenie najmu woda , CO oraz wywóz śmieci )Czynsz : 0 zł Kaucja: 3000 zł

Jeżeli mają Państwo jakiekolwiek pytania, proszę dzwonić pod numer telefonu 501553235",54 m²,,2,3 000 zł,,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka","telewizja kablowa, internet, telefon",miejskie,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,"piwnica, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/apartanent-1-pietro-z-balkonem-i-parkingiem-ID4o7Xz,Apartanent-1 piętro z balkonem i parkingiem,"Pogoń, Sosnowiec, śląskie",2 500 zł,"Oferujemy do wynajmu apartament o wysokim standardzie w pełni wyposażony i umeblowany zlokalizowany w Sosnowcu dzielnica Pogoń.Apartament o pow. 50 m2 mieści się na piętrze w nowym budynku (tylko 2 apartamenty)Mieszkanie wykończone i wyposażone w wysokim standardzie do zamieszkania od zaraz.Składa się z :- wyposażonej kuchni z jadalnią(lodówko-zamrażalka, zmywarka, płyta indukcyjna z piekarnikiem i okapem ,garnki, zastawa stołowa),- 2 odrębne pokoje w pełni wyposażone ,- łazienka z kabiną i WC ,pralka .- przedpokoju z szafą zabudowaną,- prywatne miejsce parkingowe ,- duży taras,- szybki internet- światłowód. -miejsce parkingowe obok budynku.Koszt najmu:Cena najmu: 2500 zł .Dodatkowo płatne media (prąd ,woda, gaz wg zużycia, śmieci)Ogrzewanie podłogowe gazowe (niskie koszty),budynek nowy bardzo mocno ocieplony .Kaucja w wysokości 3000 zł.Cena najmu nie uwzględnia opłaty dla biura nieruchomości.Właściciel nie akceptuje zwierząt. Lokalizacja:Bardzo dobra lokalizacja ,cicha i spokojna okolica. W pobliżu pełna infrastruktura (sklepy, szkoła, uczelnie wyższa, przystanki komunikacji miejskiej, park, trasy rowerowe)Dogodny dojazd:Katowice -15 min.Dąbrowa Górnicza-11 min. SERDECZNIE ZAPRASZAMY DO OGLĄDANIA!Agent prowadzący Ania -tel.508147893 BLUE HOME NIERUCHOMOŚCI41-214 Sosnowiec ul Dietla 15 Aw razie pytańprosimy o kontakt z Biuremtel.508147893 Przedstawiona propozycja nie jest ofertą handlową w rozumieniu prawa, lecz ma charakter informacyjny. Jeśli żadna z przedstawionych ofert nie zainteresowała państwa prosimy o przesłanie informacji dotyczącej poszukiwanej przez państwa nieruchomości.",50 m²,1 zł/miesiąc,2,4 000 zł,1/1,apartamentowiec,,balkon,Obsługa zdalnaFilm,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,internet,brak informacji,brak informacji,plastikowe,nie,brak informacji,2022,inny,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-po-remoncie-parking-wolne-ID4p70E,Nowe mieszkanie po remoncie| parking| Wolne,"Piekary Śląskie, śląskie",1 490 zł,"Oferujemy do wynajęcia nowe, 2-pokojowe mieszkanie w odnowionej kamienicy, położone przy ulicy Purkopa. Mieszkanie nowe i czeka na swojego pierwszego najemcę. Posiada powierzchnię 45,99m2 i znajduje się na parterze. Dodatkowym atutem możliwość korzystania z parkingu na terenie posesji.Pomieszczenia:- kuchnia oddzielna- pokój 1- pokój 2- przedpokój- łazienkaMieszkanie aktualnie jest wyposażone w nowe meble oraz podstawowe urządzenia. Jedyną przestrzenią, która jeszcze oczekuje na meble, są dwie sypialnia, która zostanie doposażona przed zamieszkaniem nowego najemcy. Całe mieszkanie jest nowocześnie urządzone i gotowe do zamieszkania.Opłaty:1490stała opłata comiesięczna370 zł (czynsz comiesięczny)prąd i gaz płatny wg zużycia.Zachęcamy do kontaktu i umówienia się na prezentację mieszkania. Ta oferta stanowi doskonałą okazję dla osób poszukujących nowoczesnego, umeblowanego mieszkania.::LINK DO STRONY ::KONTAKT DO AGENTA Krzysztof Plutecki601 782 882601 782 882","45,99 m²",,2,,1/2,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,meble,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,cegła,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/kawalerka-w-sosnowcu-pogon-ID4oXMs,Kawalerka w Sosnowcu ( Pogoń),"ul. Mariacka 12, Pogoń, Sosnowiec, śląskie",1 100 zł,"BEZ POŚREDNIKÓW  Mieszkanie - Kawalerka Metraż: 26 m2  Opłaty Cena najmu: 1100 zł / miesiąc Opłaty administracyjne, media:około 650zł (eksploatacja, wywóz śmieci, fundusz remontowy,CO,woda zimna i ciepła.)Kwota ta jest rozliczana co miesiąc wg faktur z administracji budynku i wskazań liczników wody. Licznik prądu jest przepisywany na najemcę.
Wynajmujący pobiera kaucję w wysokości 3000 zł.
Lokalizacja
Mieszkanie jest zlokalizowane w wyremontowanej kamienicy,wSosnowcu na Pogoni przy ulicy Mariackiej. Dogodne połączenie z centrum miasta( tramwaj)także szybki dojazdsamochodem.
Dogodny dojazd do trasy S1. Na podwórku można zaparkować samochód.
Opis
Mieszkanie jednopokojowe z balkonem, o funkcjonalnym układzie, po remoncie. Kuchnia w aneksie.Ścianyw jasnym kolorze. Mieszkanie jest w pełni umeblowane, z rozkładanąrogówkądo spania, kącikiemjadalnymi pojemną szafą. Okna wymienione na PCV, w oknach rolety izasłony. Mieszkanie ciepłe, dobrze naświetlone .
Centralne ogrzewanie i woda ciepła są podłączone do sieci miejskiej.  Kuchnia/ŁazienkaAneks kuchenny zabudowany na wymiar; szafki stojące i wiszące, lodówka z zamrażarką,kuchenka elektryczna trzy palnikowa z okapem, piekarnik elektryczny oraz pralka.
Pas sanitarny i podłoga w płytkach. Łazienka w glazurze pod sufit, duża kabina prysznicowa, umywalka na szafce oraz WC.  Wyposażenie / Umeblowanie Mieszkanie w pełni umeblowane, aneks kuchenny zabudowany, duża pojemna szafa, stół z dwoma krzesłami, rozkładana sofa rogowa, ława, komoda i regalik. W przedpokoju szafka na obuwie lustro i wieszak.  Budynek Pierwsze piętro w w dwupiętrowej kamienicy z cegły z domofonem (kamienica jest wyremontowana, ocieplona, elewacja odnowiona a klatki schodowe odświeżone). Parking dla mieszkańców w podwórku  Ogrzewanie Centralneogrzewaniei woda ciepła, miejskie.",26 m²,650 zł/miesiąc,1,3 000 zł,1/2,kamienica,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,tak,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,cegła,tylko dla niepalących
